  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.259,     46.076
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.259,     46.076
 15,      0.308,     20.198,      0.222,     67.328
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.251,     46.076
 15,      0.308,     20.198,      0.213,     67.328
 16,      0.329,     23.580,      0.176,     78.600
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.237,     46.076
 15,      0.308,     20.198,      0.200,     67.328
 16,      0.329,     23.580,      0.162,     78.600
 17,      0.349,     27.079,      0.125,     90.262
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.236,     46.076
 15,      0.308,     20.198,      0.198,     67.328
 16,      0.329,     23.580,      0.161,     78.600
 17,      0.349,     27.079,      0.123,     90.262
 18,      0.370,     38.473,      0.086,    128.242
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.239,     46.076
 15,      0.308,     20.198,      0.202,     67.328
 16,      0.329,     23.580,      0.164,     78.600
 17,      0.349,     27.079,      0.127,     90.262
 18,      0.370,     38.473,      0.089,    128.242
 19,      0.390,     42.196,      0.051,    140.653
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.236,     46.076
 15,      0.308,     20.198,      0.198,     67.328
 16,      0.329,     23.580,      0.161,     78.600
 17,      0.349,     27.079,      0.123,     90.262
 18,      0.370,     38.473,      0.086,    128.242
 19,      0.390,     42.196,      0.048,    140.653
 20,      0.412,     36.481,      0.009,    121.602
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823,      0.231,     46.076
 15,      0.308,     20.198,      0.194,     67.328
 16,      0.329,     23.580,      0.156,     78.600
 17,      0.349,     27.079,      0.119,     90.262
 18,      0.370,     38.473,      0.081,    128.242
 19,      0.390,     42.196,      0.044,    140.653
 20,      0.412,     36.481,      0.005,    121.602
 21,      0.432,     30.700,     -0.032,    102.333
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481,      0.263,    121.602
 14,      0.288,     13.823,      0.225,     46.076
 15,      0.308,     20.198,      0.188,     67.328
 16,      0.329,     23.580,      0.150,     78.600
 17,      0.349,     27.079,      0.113,     90.262
 18,      0.370,     38.473,      0.075,    128.242
 19,      0.390,     42.196,      0.037,    140.653
 20,      0.412,     36.481,     -0.002,    121.602
 21,      0.432,     30.700,     -0.038,    102.333
 22,      0.453,     24.919,     -0.077,     83.064
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823
 15,      0.308,     20.198,      0.286,     67.328
 16,      0.329,     23.580,      0.249,     78.600
 17,      0.349,     27.079,      0.211,     90.262
 18,      0.370,     38.473,      0.174,    128.242
 19,      0.390,     42.196,      0.136,    140.653
 20,      0.412,     36.481,      0.097,    121.602
 21,      0.432,     30.700,      0.061,    102.333
 22,      0.453,     24.919,      0.022,     83.064
 23,      0.473,     21.065,     -0.014,     70.218
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823
 15,      0.308,     20.198,      0.284,     67.328
 16,      0.329,     23.580,      0.247,     78.600
 17,      0.349,     27.079,      0.209,     90.262
 18,      0.370,     38.473,      0.172,    128.242
 19,      0.390,     42.196,      0.134,    140.653
 20,      0.412,     36.481,      0.095,    121.602
 21,      0.432,     30.700,      0.059,    102.333
 22,      0.453,     24.919,      0.020,     83.064
 23,      0.473,     21.065,     -0.016,     70.218
 24,      0.493,     13.358,     -0.053,     44.526
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823
 15,      0.308,     20.198,      0.278,     67.328
 16,      0.329,     23.580,      0.241,     78.600
 17,      0.349,     27.079,      0.203,     90.262
 18,      0.370,     38.473,      0.166,    128.242
 19,      0.390,     42.196,      0.128,    140.653
 20,      0.412,     36.481,      0.089,    121.602
 21,      0.432,     30.700,      0.053,    102.333
 22,      0.453,     24.919,      0.014,     83.064
 23,      0.473,     21.065,     -0.022,     70.218
 24,      0.493,     13.358,     -0.060,     44.526
 25,      0.514,      0.395,     -0.097,      1.317
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823
 15,      0.308,     20.198,      0.265,     67.328
 16,      0.329,     23.580,      0.227,     78.600
 17,      0.349,     27.079,      0.190,     90.262
 18,      0.370,     38.473,      0.152,    128.242
 19,      0.390,     42.196,      0.115,    140.653
 20,      0.412,     36.481,      0.076,    121.602
 21,      0.432,     30.700,      0.040,    102.333
 22,      0.453,     24.919,      0.000,     83.064
 23,      0.473,     21.065,     -0.035,     70.218
 24,      0.493,     13.358,     -0.073,     44.526
 25,      0.514,      0.395,     -0.111,      1.317
 26,      0.534,     17.212,     -0.148,     57.372
  0,      0.000,     99.173
  1,      0.020,    116.825
  2,      0.041,    132.825
  3,      0.062,    144.386
  4,      0.082,    150.167
  5,      0.103,    155.948
  6,      0.124,    155.848
  7,      0.144,    148.240
  8,      0.164,    138.606
  9,      0.185,    127.044
 10,      0.205,    111.629
 11,      0.226,     90.433
 12,      0.247,     59.947
 13,      0.267,     36.481
 14,      0.288,     13.823
 15,      0.308,     20.198,      0.253,     67.328
 16,      0.329,     23.580,      0.216,     78.600
 17,      0.349,     27.079,      0.178,     90.262
 18,      0.370,     38.473,      0.141,    128.242
 19,      0.390,     42.196,      0.103,    140.653
 20,      0.412,     36.481,      0.064,    121.602
 21,      0.432,     30.700,      0.028,    102.333
 22,      0.453,     24.919,     -0.011,     83.064
 23,      0.473,     21.065,     -0.047,     70.218
 24,      0.493,     13.358,     -0.084,     44.526
 25,      0.514,      0.395,     -0.122,      1.317
 26,      0.534,     17.212,     -0.160,     57.372
